#    time          strength            derivative     
  779.243546     6.2076894684e-14    -6.1268930804e-15
  779.284888     6.1816536213e-14    -6.4697435359e-15
  779.326229     6.1541867227e-14    -6.8192186605e-15
  779.367570     6.1252611864e-14    -7.1754149258e-15
  779.408912     6.0948490247e-14    -7.5384299803e-15
  779.450253     6.0629218440e-14    -7.9083626618e-15
  779.491594     6.0294508394e-14    -8.2853130096e-15
  779.532936     5.9944067902e-14    -8.6693822771e-15
  779.574277     5.9577600542e-14    -9.0606729442e-15
  779.615619     5.9194805633e-14    -9.4592887302e-15
  779.656960     5.8795378179e-14    -9.8653346063e-15
  779.698301     5.8379008817e-14    -1.0278916809e-14
  779.739643     5.7945383769e-14    -1.0700142852e-14
  779.780984     5.7494184782e-14    -1.1129121541e-14
  779.822325     5.7025089080e-14    -1.1565962986e-14
  779.863667     5.6537769307e-14    -1.2010778614e-14
  779.905008     5.6031893473e-14    -1.2463681183e-14
  779.946350     5.5507124899e-14    -1.2924784797e-14
  779.987691     5.4963122161e-14    -1.3394204916e-14
  780.029032     5.4399539032e-14    -1.3872058376e-14
  780.070374     5.3816024429e-14    -1.4358463394e-14
  780.111715     5.3212222349e-14    -1.4853539591e-14
  780.153056     5.2587771817e-14    -1.5357408002e-14
  780.194398     5.1942306825e-14    -1.5870191088e-14
  780.235739     5.1275456272e-14    -1.6392012754e-14
  780.277080     5.0586843904e-14    -1.6922998365e-14
  780.318422     4.9876088255e-14    -1.7463274754e-14
  780.359763     4.9142802583e-14    -1.8012970242e-14
  780.401105     4.8386594811e-14    -1.8572214654e-14
  780.442446     4.7607067465e-14    -1.9141139329e-14
  780.483787     4.6803817608e-14    -1.9719877137e-14
  780.525129     4.5976436778e-14    -2.0308562497e-14
  780.566470     4.5124510925e-14    -2.0907331390e-14
  780.607811     4.4247620342e-14    -2.1516321374e-14
  780.649153     4.3345339607e-14    -2.2135671601e-14
  780.690494     4.2417237507e-14    -2.2765522830e-14
  780.731836     4.1462876979e-14    -2.3406017447e-14
  780.773177     4.0481815040e-14    -2.4057299479e-14
  780.814518     3.9473602718e-14    -2.4719514610e-14
  780.855860     3.8437784983e-14    -2.5392810194e-14
  780.897201     3.7373900678e-14    -2.6077335280e-14
  780.938542     3.6281482451e-14    -2.6773240618e-14
  780.979884     3.5160056681e-14    -2.7480678684e-14
  781.021225     3.4009143406e-14    -2.8199803692e-14
  781.062567     3.2828256255e-14    -2.8930771613e-14
  781.103908     3.1616902372e-14    -2.9673740191e-14
  781.145249     3.0374582340e-14    -3.0428868960e-14
  781.186591     2.9100790112e-14    -3.1196319263e-14
  781.227932     2.7795012932e-14    -3.1976254268e-14
  781.269273     2.6456731262e-14    -3.2768838985e-14
  781.310615     2.5085418702e-14    -3.3574240284e-14
  781.351956     2.3680541915e-14    -3.4392626916e-14
  781.393298     2.2241560548e-14    -3.5224169525e-14
  781.434639     2.0767927156e-14    -3.6069040672e-14
  781.475980     1.9259087118e-14    -3.6927414849e-14
  781.517322     1.7714478560e-14    -3.7799468500e-14
  781.558663     1.6133532272e-14    -3.8685380038e-14
  781.600004     1.4515671628e-14    -3.9585329864e-14
  781.641346     1.2860312503e-14    -4.0499500387e-14
  781.682687     1.1166863188e-14    -4.1428076042e-14
  781.724029     9.4347243080e-15    -4.2371243307e-14
  781.765370     7.6632887348e-15    -4.3329190726e-14
  781.806711     5.8519415037e-15    -4.4302108928e-14
  781.848053     4.0000597253e-15    -4.5290190643e-14
  781.889394     2.1070124990e-15    -4.6293630724e-14
  781.930735     1.7216082390e-16    -4.7312626168e-14
  781.972077    -1.8051424892e-15    -4.8347376134e-14
  782.013418    -3.8255529081e-15    -4.9398081964e-14
  782.054760    -5.8897342701e-15    -5.0464947203e-14
  782.096101    -7.9983588729e-15    -5.1548177619e-14
  782.137442    -1.0152107568e-14    -5.2647981225e-14
  782.178784    -1.2351669851e-14    -5.3764568298e-14
  782.220125    -1.4597743961e-14    -5.4898151401e-14
  782.261466    -1.6891036970e-14    -5.6048945403e-14
  782.302808    -1.9232264882e-14    -5.7217167502e-14
  782.344149    -2.1622152728e-14    -5.8403037244e-14
  782.385491    -2.4061434666e-14    -5.9606776546e-14
  782.426832    -2.6550854075e-14    -6.0828609718e-14
  782.468173    -2.9091163660e-14    -6.2068763481e-14
  782.509515    -3.1683125546e-14    -6.3327466996e-14
  782.550856    -3.4327511386e-14    -6.4604951880e-14
  782.592197    -3.7025102458e-14    -6.5901452230e-14
  782.633539    -3.9776689769e-14    -6.7217204646e-14
  782.674880    -4.2583074159e-14    -6.8552448253e-14
  782.716222    -4.5445066409e-14    -6.9907424725e-14
  782.757563    -4.8363487342e-14    -7.1282378305e-14
  782.798904    -5.1339167932e-14    -7.2677555833e-14
  782.840246    -5.4372949412e-14    -7.4093206762e-14
  782.881587    -5.7465683384e-14    -7.5529583188e-14
  782.922928    -6.0618231923e-14    -7.6986939871e-14
  782.964270    -6.3831467695e-14    -7.8465534258e-14
  783.005611    -6.7106274065e-14    -7.9965626507e-14
  783.046953    -7.0443545207e-14    -8.1487479513e-14
  783.088294    -7.3844186224e-14    -8.3031358928e-14
  783.129635    -7.7309113257e-14    -8.4597533192e-14
  783.170977    -8.0839253602e-14    -8.6186273549e-14
  783.212318    -8.4435545827e-14    -8.7797854080e-14
  783.253659    -8.8098939893e-14    -8.9432551722e-14
  783.295001    -9.1830397266e-14    -9.1090646295e-14
  783.336342    -9.5630891042e-14    -9.2772420528e-14
  783.377683    -9.9501406064e-14    -9.4478160083e-14
  783.419025    -1.0344293905e-13    -9.6208153580e-14
  783.460366    -1.0745649870e-13    -9.7962692625e-14
  783.501708    -1.1154310586e-13    -9.9742071835e-14
  783.543049    -1.1570379357e-13    -1.0154658886e-13
  783.584390    -1.1993960729e-13    -1.0337654442e-13
  783.625732    -1.2425160495e-13    -1.0523224232e-13
  783.667073    -1.2864085710e-13    -1.0711398947e-13
  783.708414    -1.3310844705e-13    -1.0902209594e-13
  783.749756    -1.3765547100e-13    -1.1095687496e-13
  783.791097    -1.4228303815e-13    -1.1291864295e-13
  783.832439    -1.4699227087e-13    -1.1490771957e-13
  783.873780    -1.5178430480e-13    -1.1692442772e-13
  783.915121    -1.5666028898e-13    -1.1896909357e-13
  783.956463    -1.6162138603e-13    -1.2104204662e-13
  783.997804    -1.6666877225e-13    -1.2314361967e-13
  784.039145    -1.7180363777e-13    -1.2527414892e-13
  784.080487    -1.7702718668e-13    -1.2743397392e-13
  784.121828    -1.8234063719e-13    -1.2962343768e-13
  784.163170    -1.8774522175e-13    -1.3184288662e-13
  784.204511    -1.9324218722e-13    -1.3409267066e-13
  784.245852    -1.9883279497e-13    -1.3637314321e-13
  784.287194    -2.0451832109e-13    -1.3868466123e-13
  784.328535    -2.1030005648e-13    -1.4102758523e-13
  784.369876    -2.1617930700e-13    -1.4340227932e-13
  784.411218    -2.2215739368e-13    -1.4580911122e-13
  784.452559    -2.2823565280e-13    -1.4824845231e-13
  784.493901    -2.3441543607e-13    -1.5072067766e-13
  784.535242    -2.4069811079e-13    -1.5322616605e-13
  784.576583    -2.4708505999e-13    -1.5576529998e-13
  784.617925    -2.5357768261e-13    -1.5833846576e-13
  784.659266    -2.6017739360e-13    -1.6094605347e-13
  784.700607    -2.6688562415e-13    -1.6358845705e-13
  784.741949    -2.7370382181e-13    -1.6626607429e-13
  784.783290    -2.8063345065e-13    -1.6897930688e-13
  784.824632    -2.8767599142e-13    -1.7172856045e-13
  784.865973    -2.9483294174e-13    -1.7451424457e-13
  784.907314    -3.0210581623e-13    -1.7733677281e-13
  784.948656    -3.0949614669e-13    -1.8019656278e-13
  784.989997    -3.1700548227e-13    -1.8309403613e-13
  785.031338    -3.2463538965e-13    -1.8602961859e-13
  785.072680    -3.3238745319e-13    -1.8900374003e-13
  785.114021    -3.4026327508e-13    -1.9201683445e-13
  785.155363    -3.4826447557e-13    -1.9506934008e-13
  785.196704    -3.5639269311e-13    -1.9816169931e-13
  785.238045    -3.6464958451e-13    -2.0129435883e-13
  785.279387    -3.7303682516e-13    -2.0446776959e-13
  785.320728    -3.8155610915e-13    -2.0768238687e-13
  785.362069    -3.9020914952e-13    -2.1093867031e-13
  785.403411    -3.9899767837e-13    -2.1423708391e-13
  785.444752    -4.0792344709e-13    -2.1757809612e-13
  785.486094    -4.1698822652e-13    -2.2096217984e-13
  785.527435    -4.2619380715e-13    -2.2438981245e-13
  785.568776    -4.3554199930e-13    -2.2786147586e-13
  785.610118    -4.4503463331e-13    -2.3137765653e-13
  785.651459    -4.5467355970e-13    -2.3493884553e-13
  785.692800    -4.6446064942e-13    -2.3854553856e-13
  785.734142    -4.7439779400e-13    -2.4219823597e-13
  785.775483    -4.8448690574e-13    -2.4589744281e-13
  785.816825    -4.9472991792e-13    -2.4964366889e-13
  785.858166    -5.0512878501e-13    -2.5343742877e-13
  785.899507    -5.1568548284e-13    -2.5727924183e-13
  785.940849    -5.2640200880e-13    -2.6116963228e-13
  785.982190    -5.3728038209e-13    -2.6510912922e-13
  786.023531    -5.4832264385e-13    -2.6909826667e-13
  786.064873    -5.5953085740e-13    -2.7313758360e-13
  786.106214    -5.7090710847e-13    -2.7722762398e-13
  786.147556    -5.8245350537e-13    -2.8136893679e-13
  786.188897    -5.9417217919e-13    -2.8556207609e-13
  786.230238    -6.0606528406e-13    -2.8980760104e-13
  786.271580    -6.1813499733e-13    -2.9410607593e-13
  786.312921    -6.3038351976e-13    -2.9845807025e-13
  786.354262    -6.4281307579e-13    -3.0286415868e-13
  786.395604    -6.5542591370e-13    -3.0732492119e-13
  786.436945    -6.6822430589e-13    -3.1184094300e-13
  786.478286    -6.8121054904e-13    -3.1641281469e-13
  786.519628    -6.9438696434e-13    -3.2104113220e-13
  786.560969    -7.0775589778e-13    -3.2572649688e-13
  786.602311    -7.2131972027e-13    -3.3046951553e-13
  786.643652    -7.3508082795e-13    -3.3527080044e-13
  786.684993    -7.4904164238e-13    -3.4013096942e-13
  786.726335    -7.6320461078e-13    -3.4505064584e-13
  786.767676    -7.7757220623e-13    -3.5003045869e-13
  786.809017    -7.9214692798e-13    -3.5507104260e-13
  786.850359    -8.0693130158e-13    -3.6017303787e-13
  786.891700    -8.2192787921e-13    -3.6533709054e-13
  786.933042    -8.3713923985e-13    -3.7056385243e-13
  786.974383    -8.5256798957e-13    -3.7585398113e-13
  787.015724    -8.6821676173e-13    -3.8120814011e-13
  787.057066    -8.8408821724e-13    -3.8662699871e-13
  787.098407    -9.0018504482e-13    -3.9211123219e-13
  787.139748    -9.1650996121e-13    -3.9766152181e-13
  787.181090    -9.3306571145e-13    -4.0327855481e-13
  787.222431    -9.4985506911e-13    -4.0896302450e-13
  787.263773    -9.6688083655e-13    -4.1471563027e-13
  787.305114    -9.8414584518e-13    -4.2053707766e-13
  787.346455    -1.0016529557e-12    -4.2642807838e-13
  787.387797    -1.0194050583e-12    -4.3238935035e-13
  787.429138    -1.0374050732e-12    -4.3842161777e-13
  787.470479    -1.0556559503e-12    -4.4452561113e-13
  787.511821    -1.0741606702e-12    -4.5070206728e-13
  787.553162    -1.0929222440e-12    -4.5695172943e-13
  787.594504    -1.1119437135e-12    -4.6327534726e-13
  787.635845    -1.1312281517e-12    -4.6967367689e-13
  787.677186    -1.1507786632e-12    -4.7614748097e-13
  787.718528    -1.1705983839e-12    -4.8269752873e-13
  787.759869    -1.1906904820e-12    -4.8932459596e-13
  787.801210    -1.2110581577e-12    -4.9602946515e-13
  787.842552    -1.2317046437e-12    -5.0281292543e-13
  787.883893    -1.2526332054e-12    -5.0967577270e-13
  787.925235    -1.2738471415e-12    -5.1661880962e-13
  787.966576    -1.2953497838e-12    -5.2364284568e-13
  788.007917    -1.3171444977e-12    -5.3074869723e-13
  788.049259    -1.3392346827e-12    -5.3793718754e-13
  788.090600    -1.3616237722e-12    -5.4520914681e-13
  788.131941    -1.3843152342e-12    -5.5256541228e-13
  788.173283    -1.4073125716e-12    -5.6000682820e-13
  788.214624    -1.4306193221e-12    -5.6753424591e-13
  788.255966    -1.4542390589e-12    -5.7514852390e-13
  788.297307    -1.4781753907e-12    -5.8285052782e-13
  788.338648    -1.5024319624e-12    -5.9064113056e-13
  788.379990    -1.5270124548e-12    -5.9852121226e-13
  788.421331    -1.5519205854e-12    -6.0649166039e-13
  788.462672    -1.5771601087e-12    -6.1455336976e-13
  788.504014    -1.6027348161e-12    -6.2270724261e-13
  788.545355    -1.6286485365e-12    -6.3095418859e-13
  788.586697    -1.6549051366e-12    -6.3929512488e-13
  788.628038    -1.6815085213e-12    -6.4773097618e-13
  788.669379    -1.7084626337e-12    -6.5626267478e-13
  788.710721    -1.7357714556e-12    -6.6489116062e-13
  788.752062    -1.7634390079e-12    -6.7361738129e-13
  788.793403    -1.7914693509e-12    -6.8244229211e-13
  788.834745    -1.8198665844e-12    -6.9136685620e-13
  788.876086    -1.8486348482e-12    -7.0039204444e-13
  788.917428    -1.8777783225e-12    -7.0951883563e-13
  788.958769    -1.9073012281e-12    -7.1874821644e-13
  789.000110    -1.9372078266e-12    -7.2808118152e-13
  789.041452    -1.9675024212e-12    -7.3751873349e-13
  789.082793    -1.9981893564e-12    -7.4706188305e-13
  789.124134    -2.0292730189e-12    -7.5671164897e-13
  789.165476    -2.0607578374e-12    -7.6646905819e-13
  789.206817    -2.0926482835e-12    -7.7633514581e-13
  789.248159    -2.1249488716e-12    -7.8631095517e-13
  789.289500    -2.1576641595e-12    -7.9639753790e-13
  789.330841    -2.1907987486e-12    -8.0659595396e-13
  789.372183    -2.2243572843e-12    -8.1690727166e-13
  789.413524    -2.2583444563e-12    -8.2733256777e-13
  789.454865    -2.2927649990e-12    -8.3787292750e-13
  789.496207    -2.3276236920e-12    -8.4852944458e-13
  789.537548    -2.3629253600e-12    -8.5930322131e-13
  789.578890    -2.3986748738e-12    -8.7019536860e-13
  789.620231    -2.4348771499e-12    -8.8120700600e-13
  789.661572    -2.4715371516e-12    -8.9233926179e-13
  789.702914    -2.5086598889e-12    -9.0359327297e-13
  789.744255    -2.5462504189e-12    -9.1497018536e-13
  789.785596    -2.5843138465e-12    -9.2647115363e-13
  789.826938    -2.6228553242e-12    -9.3809734131e-13
  789.868279    -2.6618800531e-12    -9.4984992089e-13
  789.909620    -2.7013932826e-12    -9.6173007385e-13
  789.950962    -2.7414003116e-12    -9.7373899069e-13
  789.992303    -2.7819064879e-12    -9.8587787099e-13
  790.033645    -2.8229172094e-12    -9.9814792347e-13
  790.074986    -2.8644379242e-12    -1.0105503660e-12
  790.116327    -2.9064741307e-12    -1.0230864257e-12
  790.157669    -2.9490313783e-12    -1.0357573389e-12
  790.199010    -2.9921152679e-12    -1.0485643514e-12
  790.240351    -3.0357314518e-12    -1.0615087181e-12
  790.281693    -3.0798856345e-12    -1.0745917035e-12
  790.323034    -3.1245835732e-12    -1.0878145815e-12
  790.364376    -3.1698310775e-12    -1.1011786355e-12
  790.405717    -3.2156340106e-12    -1.1146851585e-12
  790.447058    -3.2619982893e-12    -1.1283354530e-12
  790.488400    -3.3089298844e-12    -1.1421308312e-12
  790.529741    -3.3564348210e-12    -1.1560726149e-12
  790.571082    -3.4045191794e-12    -1.1701621358e-12
  790.612424    -3.4531890949e-12    -1.1844007352e-12
  790.653765    -3.5024507584e-12    -1.1987897644e-12
  790.695107    -3.5523104170e-12    -1.2133305843e-12
  790.736448    -3.6027743744e-12    -1.2280245661e-12
  790.777789    -3.6538489908e-12    -1.2428730906e-12
  790.819131    -3.7055406841e-12    -1.2578775487e-12
  790.860472    -3.7578559297e-12    -1.2730393416e-12
  790.901813    -3.8108012611e-12    -1.2883598802e-12
  790.943155    -3.8643832705e-12    -1.3038405858e-12
  790.984496    -3.9186086089e-12    -1.3194828899e-12
  791.025838    -3.9734839868e-12    -1.3352882342e-12
  791.067179    -4.0290161745e-12    -1.3512580704e-12
  791.108520    -4.0852120025e-12    -1.3673938610e-12
  791.149862    -4.1420783619e-12    -1.3836970785e-12
  791.191203    -4.1996222051e-12    -1.4001692059e-12
  791.232544    -4.2578505459e-12    -1.4168117368e-12
  791.273886    -4.3167704600e-12    -1.4336261751e-12
  791.315227    -4.3763890856e-12    -1.4506140353e-12
  791.356569    -4.4367136237e-12    -1.4677768426e-12
  791.397910    -4.4977513385e-12    -1.4851161327e-12
  791.439251    -4.5595095580e-12    -1.5026334518e-12
  791.480593    -4.6219956744e-12    -1.5203303573e-12
  791.521934    -4.6852171442e-12    -1.5382084169e-12
  791.563275    -4.7491814894e-12    -1.5562692093e-12
  791.604617    -4.8138962971e-12    -1.5745143240e-12
  791.645958    -4.8793692205e-12    -1.5929453613e-12
  791.687300    -4.9456079792e-12    -1.6115639326e-12
  791.728641    -5.0126203596e-12    -1.6303716602e-12
  791.769982    -5.0804142153e-12    -1.6493701772e-12
  791.811324    -5.1489974679e-12    -1.6685611280e-12
  791.852665    -5.2183781070e-12    -1.6879461680e-12
  791.894006    -5.2885641910e-12    -1.7075269637e-12
  791.935348    -5.3595638472e-12    -1.7273051927e-12
  791.976689    -5.4313852727e-12    -1.7472825440e-12
  792.018031    -5.5040367346e-12    -1.7674607177e-12
  792.059372    -5.5775265705e-12    -1.7878414252e-12
  792.100713    -5.6518631890e-12    -1.8084263891e-12
  792.142055    -5.7270550701e-12    -1.8292173436e-12
  792.183396    -5.8031107659e-12    -1.8502160341e-12
  792.224737    -5.8800389007e-12    -1.8714242176e-12
  792.266079    -5.9578481717e-12    -1.8928436623e-12
  792.307420    -6.0365473496e-12    -1.9144761482e-12
  792.348762    -6.1161452786e-12    -1.9363234667e-12
  792.390103    -6.1966508776e-12    -1.9583874207e-12
  792.431444    -6.2780731400e-12    -1.9806698248e-12
  792.472786    -6.3604211345e-12    -2.0031725053e-12
  792.514127    -6.4437040056e-12    -2.0258973001e-12
  792.555468    -6.5279309741e-12    -2.0488460589e-12
  792.596810    -6.6131113373e-12    -2.0720206429e-12
  792.638151    -6.6992544698e-12    -2.0954229253e-12
  792.679493    -6.7863698240e-12    -2.1190547912e-12
  792.720834    -6.8744669302e-12    -2.1429181372e-12
  792.762175    -6.9635553977e-12    -2.1670148722e-12
  792.803517    -7.0536449147e-12    -2.1913469166e-12
  792.844858    -7.1447452490e-12    -2.2159162030e-12
  792.886199    -7.2368662488e-12    -2.2407246758e-12
  792.927541    -7.3300178428e-12    -2.2657742917e-12
  792.968882    -7.4242100408e-12    -2.2910670189e-12
  793.010223    -7.5194529343e-12    -2.3166048382e-12
  793.051565    -7.6157566968e-12    -2.3423897421e-12
  793.092906    -7.7131315845e-12    -2.3684237354e-12
  793.134248    -7.8115879369e-12    -2.3947088349e-12
  793.175589    -7.9111361769e-12    -2.4212470697e-12
  793.216930    -8.0117868115e-12    -2.4480404809e-12
  793.258272    -8.1135504326e-12    -2.4750911220e-12
  793.299613    -8.2164377170e-12    -2.5024010585e-12
  793.340954    -8.3204594272e-12    -2.5299723685e-12
  793.382296    -8.4256264121e-12    -2.5578071420e-12
  793.423637    -8.5319496068e-12    -2.5859074816e-12
  793.464979    -8.6394400341e-12    -2.6142755019e-12
  793.506320    -8.7481088040e-12    -2.6429133302e-12
  793.547661    -8.8579671150e-12    -2.6718231059e-12
  793.589003    -8.9690262543e-12    -2.7010069808e-12
  793.630344    -9.0812975981e-12    -2.7304671192e-12
  793.671685    -9.1947926125e-12    -2.7602056978e-12
  793.713027    -9.3095228538e-12    -2.7902249057e-12
  793.754368    -9.4254999691e-12    -2.8205269443e-12
  793.795710    -9.5427356967e-12    -2.8511140276e-12
  793.837051    -9.6612418667e-12    -2.8819883822e-12
  793.878392    -9.7810304016e-12    -2.9131522470e-12
  793.919734    -9.9021133166e-12    -2.9446078734e-12
  793.961075    -1.0024502720e-11    -2.9763575253e-12
  794.002416    -1.0148210815e-11    -3.0084034793e-12
  794.043758    -1.0273249898e-11    -3.0407480243e-12
  794.085099    -1.0399632360e-11    -3.0733934619e-12
  794.126441    -1.0527370689e-11    -3.1063421062e-12
  794.167782    -1.0656477468e-11    -3.1395962838e-12
  794.209123    -1.0786965376e-11    -3.1731583338e-12
  794.250465    -1.0918847190e-11    -3.2070306082e-12
  794.291806    -1.1052135783e-11    -3.2412154711e-12
  794.333147    -1.1186844128e-11    -3.2757152995e-12
  794.374489    -1.1322985295e-11    -3.3105324829e-12
  794.415830    -1.1460572453e-11    -3.3456694233e-12
  794.457172    -1.1599618872e-11    -3.3811285353e-12
  794.498513    -1.1740137920e-11    -3.4169122461e-12
  794.539854    -1.1882143068e-11    -3.4530229955e-12
  794.581196    -1.2025647887e-11    -3.4894632358e-12
  794.622537    -1.2170666048e-11    -3.5262354318e-12
  794.663878    -1.2317211326e-11    -3.5633420611e-12
  794.705220    -1.2465297600e-11    -3.6007856136e-12
  794.746561    -1.2614938848e-11    -3.6385685919e-12
  794.787903    -1.2766149157e-11    -3.6766935109e-12
  794.829244    -1.2918942713e-11    -3.7151628984e-12
  794.870585    -1.3073333812e-11    -3.7539792943e-12
  794.911927    -1.3229336850e-11    -3.7931452513e-12
  794.953268    -1.3386966332e-11    -3.8326633344e-12
  794.994609    -1.3546236869e-11    -3.8725361213e-12
  795.035951    -1.3707163179e-11    -3.9127662018e-12
  795.077292    -1.3869760085e-11    -3.9533561783e-12
  795.118634    -1.4034042522e-11    -3.9943086659e-12
  795.159975    -1.4200025529e-11    -4.0356262915e-12
  795.201316    -1.4367724256e-11    -4.0773116949e-12
  795.242658    -1.4537153964e-11    -4.1193675280e-12
  795.283999    -1.4708330020e-11    -4.1617964550e-12
  795.325340    -1.4881267904e-11    -4.2046011526e-12
  795.366682    -1.5055983207e-11    -4.2477843095e-12
  795.408023    -1.5232491631e-11    -4.2913486267e-12
  795.449365    -1.5410808988e-11    -4.3352968176e-12
  795.490706    -1.5590951207e-11    -4.3796316076e-12
  795.532047    -1.5772934324e-11    -4.4243557343e-12
  795.573389    -1.5956774494e-11    -4.4694719473e-12
  795.614730    -1.6142487982e-11    -4.5149830085e-12
  795.656071    -1.6330091170e-11    -4.5608916916e-12
  795.697413    -1.6519600553e-11    -4.6072007823e-12
  795.738754    -1.6711032742e-11    -4.6539130785e-12
  795.780096    -1.6904404464e-11    -4.7010313897e-12
  795.821437    -1.7099732563e-11    -4.7485585374e-12
  795.862778    -1.7297034000e-11    -4.7964973549e-12
  795.904120    -1.7496325851e-11    -4.8448506873e-12
  795.945461    -1.7697625313e-11    -4.8936213913e-12
  795.986802    -1.7900949700e-11    -4.9428123354e-12
  796.028144    -1.8106316444e-11    -4.9924263996e-12
  796.069485    -1.8313743098e-11    -5.0424664754e-12
  796.110826    -1.8523247333e-11    -5.0929354661e-12
  796.152168    -1.8734846942e-11    -5.1438362860e-12
  796.193509    -1.8948559837e-11    -5.1951718611e-12
  796.234851    -1.9164404052e-11    -5.2469451286e-12
  796.276192    -1.9382397744e-11    -5.2991590369e-12
  796.317533    -1.9602559190e-11    -5.3518165456e-12
  796.358875    -1.9824906790e-11    -5.4049206255e-12
  796.400216    -2.0049459068e-11    -5.4584742582e-12
  796.441557    -2.0276234671e-11    -5.5124804365e-12
  796.482899    -2.0505252369e-11    -5.5669421641e-12
  796.524240    -2.0736531059e-11    -5.6218624552e-12
  796.565582    -2.0970089759e-11    -5.6772443352e-12
  796.606923    -2.1205947617e-11    -5.7330908397e-12
  796.648264    -2.1444123902e-11    -5.7894050151e-12
  796.689606    -2.1684638012e-11    -5.8461899182e-12
  796.730947    -2.1927509471e-11    -5.9034486163e-12
  796.772288    -2.2172757930e-11    -5.9611841869e-12
  796.813630    -2.2420403167e-11    -6.0193997177e-12
  796.854971    -2.2670465089e-11    -6.0780983065e-12
  796.896313    -2.2922963729e-11    -6.1372830612e-12
  796.937654    -2.3177919252e-11    -6.1969570995e-12
  796.978995    -2.3435351949e-11    -6.2571235491e-12
  797.020337    -2.3695282242e-11    -6.3177855471e-12
  797.061678    -2.3957730683e-11    -6.3789462405e-12
  797.103019    -2.4222717954e-11    -6.4406087857e-12
  797.144361    -2.4490264867e-11    -6.5027763484e-12
  797.185702    -2.4760392367e-11    -6.5654521036e-12
  797.227044    -2.5033121527e-11    -6.6286392354e-12
  797.268385    -2.5308473556e-11    -6.6923409370e-12
  797.309726    -2.5586469793e-11    -6.7565604106e-12
  797.351068    -2.5867131709e-11    -6.8213008670e-12
  797.392409    -2.6150480908e-11    -6.8865655256e-12
  797.433750    -2.6436539130e-11    -6.9523576146e-12
  797.475092    -2.6725328245e-11    -7.0186803703e-12
  797.516433    -2.7016870259e-11    -7.0855370374e-12
  797.557775    -2.7311187311e-11    -7.1529308688e-12
  797.599116    -2.7608301677e-11    -7.2208651251e-12
  797.640457    -2.7908235766e-11    -7.2893430750e-12
  797.681799    -2.8211012121e-11    -7.3583679946e-12
  797.723140    -2.8516653425e-11    -7.4279431679e-12
  797.764481    -2.8825182493e-11    -7.4980718860e-12
  797.805823    -2.9136622277e-11    -7.5687574472e-12
  797.847164    -2.9450995867e-11    -7.6400031570e-12
  797.888506    -2.9768326488e-11    -7.7118123278e-12
  797.929847    -3.0088637502e-11    -7.7841882786e-12
  797.971188    -3.0411952412e-11    -7.8571343351e-12
  798.012530    -3.0738294853e-11    -7.9306538294e-12
  798.053871    -3.1067688601e-11    -8.0047500996e-12
  798.095212    -3.1400157572e-11    -8.0794264901e-12
  798.136554    -3.1735725816e-11    -8.1546863510e-12
  798.177895    -3.2074417524e-11    -8.2305330381e-12
  798.219237    -3.2416257027e-11    -8.3069699129e-12
  798.260578    -3.2761268793e-11    -8.3840003418e-12
  798.301919    -3.3109477430e-11    -8.4616276966e-12
  798.343261    -3.3460907685e-11    -8.5398553539e-12
  798.384602    -3.3815584446e-11    -8.6186866951e-12
  798.425943    -3.4173532739e-11    -8.6981251058e-12
  798.467285    -3.4534777733e-11    -8.7781739763e-12
  798.508626    -3.4899344734e-11    -8.8588367007e-12
  798.549968    -3.5267259190e-11    -8.9401166770e-12
  798.591309    -3.5638546689e-11    -9.0220173069e-12
  798.632650    -3.6013232961e-11    -9.1045419955e-12
  798.673992    -3.6391343875e-11    -9.1876941510e-12
  798.715333    -3.6772905443e-11    -9.2714771847e-12
  798.756674    -3.7157943816e-11    -9.3558945106e-12
  798.798016    -3.7546485287e-11    -9.4409495450e-12
  798.839357    -3.7938556291e-11    -9.5266457067e-12
  798.880699    -3.8334183403e-11    -9.6129864164e-12
  798.922040    -3.8733393341e-11    -9.6999750964e-12
  798.963381    -3.9136212963e-11    -9.7876151707e-12
  799.004723    -3.9542669270e-11    -9.8759100645e-12
  799.046064    -3.9952789404e-11    -9.9648632039e-12
  799.087405    -4.0366600648e-11    -1.0054478016e-11
  799.128747    -4.0784130428e-11    -1.0144757927e-11
  799.170088    -4.1205406311e-11    -1.0235706366e-11
  799.211429    -4.1630456005e-11    -1.0327326759e-11
  799.252771    -4.2059307360e-11    -1.0419622534e-11
  799.294112    -4.2491988370e-11    -1.0512597116e-11
  799.335454    -4.2928527166e-11    -1.0606253931e-11
  799.376795    -4.3368952025e-11    -1.0700596403e-11
  799.418136    -4.3813291364e-11    -1.0795627954e-11
  799.459478    -4.4261573740e-11    -1.0891352005e-11
  799.500819    -4.4713827853e-11    -1.0987771974e-11
  799.542160    -4.5170082544e-11    -1.1084891277e-11
  799.583502    -4.5630366795e-11    -1.1182713327e-11
  799.624843    -4.6094709728e-11    -1.1281241533e-11
  799.666185    -4.6563140609e-11    -1.1380479303e-11
  799.707526    -4.7035688841e-11    -1.1480430039e-11
  799.748867    -4.7512383969e-11    -1.1581097138e-11
  799.790209    -4.7993255680e-11    -1.1682483996e-11
  799.831550    -4.8478333799e-11    -1.1784594001e-11
  799.872891    -4.8967648293e-11    -1.1887430537e-11
  799.914233    -4.9461229266e-11    -1.1990996982e-11
