# DipoleMomentWriter[version=1](center=False, density='comp')
#            time            norm                    dmx                    dmy                    dmz
        405.97228624       1.63219319e-15    -1.725081539433e-14    -2.223043220919e-14    -2.317509647188e-04
        406.38569997       1.04662761e-15    -9.603546714368e-15    -9.425703256695e-15    -2.324095960858e-04
        406.79911371      -9.27016608e-16     1.778434576735e-15    -3.556869153470e-16    -2.329302639342e-04
        407.21252744      -2.15305687e-16     3.556869153470e-16     4.446086441837e-15    -2.332820044472e-04
        407.62594117       1.42419182e-15    -1.689512847898e-14    -9.425703256695e-15    -2.333651437161e-04
        408.03935491       1.94951966e-15    -1.867356305572e-14    -1.760650230968e-14    -2.330716602695e-04
        408.45276864       1.73288852e-16    -1.600591119061e-15     4.979616814858e-15    -2.323504358058e-04
        408.86618237      -2.02818821e-15     2.080768454780e-14     2.383102332825e-14    -2.312231733553e-04
        409.27959611       5.94693417e-16    -1.618375464829e-14    -1.458316352923e-14    -2.297487715521e-04
        409.69300984       3.88647372e-16    -5.868834103225e-15    -1.476100698690e-14    -2.279831550464e-04
        410.10642357      -2.04651464e-15     1.885140651339e-14     1.671728502131e-14    -2.259768913022e-04
        410.51983731      -8.40796882e-16     8.536485968327e-15     5.157460272531e-15    -2.238029233235e-04
        410.93325104      -5.14884653e-16     2.667651865102e-15     1.600591119061e-15    -2.215685489313e-04
        411.34666477      -1.85638409e-15     1.778434576735e-14     1.920709342874e-14    -2.193817907126e-04
        411.76007851      -7.66693001e-16     4.801773357184e-15    -3.201182238123e-15    -2.172942967812e-04
        412.17349224       8.41628815e-16    -1.067060746041e-14    -6.224521018572e-15    -2.152729634365e-04
        412.58690598       7.52012399e-16    -8.358642510654e-15    -9.247859799021e-15    -2.132268690369e-04
        413.00031971      -7.02069498e-16     3.912556068817e-15     4.801773357184e-15    -2.110620767034e-04
        413.41373344      -2.81847319e-16    -2.311964949755e-15    -5.335303730205e-15    -2.087124492761e-04
        413.82714718       2.05835367e-15    -3.183397892355e-14    -3.183397892355e-14    -2.061253383517e-04
        414.24056091       7.17928687e-16    -1.316041586784e-14    -8.002955595307e-15    -2.032325028565e-04
        414.65397464       1.63635390e-16    -4.979616814858e-15    -3.201182238123e-15    -1.999525571389e-04
        415.06738838      -5.80957222e-16     2.667651865102e-15     9.070016341348e-15    -1.962346159446e-04
        415.48080211      -1.95089890e-17    -7.825112137633e-15    -6.935894849266e-15    -1.921038211103e-04
        415.89421584      -4.52425476e-16    -1.956278034408e-15    -5.335303730205e-16    -1.876614521592e-04
        416.30762958       5.66803219e-16    -1.493885044457e-14    -1.760650230968e-14    -1.830341933772e-04
        416.72104331      -1.87949488e-15     1.600591119061e-14     1.529453735992e-14    -1.783144632786e-04
        417.13445704      -1.17540225e-15     1.316041586784e-14     1.031492054506e-14    -1.735374521135e-04
        417.54787078       1.20310577e-15    -1.653944156363e-14    -1.742865885200e-14    -1.686993243665e-04
        417.96128451      -7.47578804e-17    -2.489808407429e-15    -4.268242984164e-15    -1.637810627836e-04
        418.37469824       2.65214579e-16    -1.422747661388e-14    -1.102629437576e-14    -1.587459787121e-04
        418.78811198      -6.08742712e-16    -1.778434576735e-15     7.113738306940e-16    -1.535189509785e-04
        419.20152571      -3.09962693e-16     1.778434576735e-15    -1.422747661388e-15    -1.479848718597e-04
        419.61493944       1.87099178e-16    -9.603546714368e-15    -1.227119857947e-14    -1.420281758776e-04
        420.02835318      -2.61246898e-15     2.827710977008e-14     2.400886678592e-14    -1.355908962709e-04
        420.44176691      -1.87228572e-16    -4.801773357184e-15    -7.113738306940e-16    -1.287021672504e-04
        420.85518064       6.40518902e-16    -5.335303730205e-15    -1.209335512180e-14    -1.214552761377e-04
        421.26859438       2.76851392e-16    -9.070016341348e-15    -1.351610278319e-14    -1.139558906363e-04
        421.68200811       9.74199051e-16    -1.440532007155e-14    -1.689512847898e-14    -1.062877763551e-04
        422.09542184      -1.55623813e-15     9.781390172042e-15     1.031492054506e-14    -9.851804495261e-05
        422.50883558      -1.73013887e-15     1.831787614037e-14     1.938493688641e-14    -9.072042259822e-05
        422.92224931      -1.59346605e-15     1.227119857947e-14     1.209335512180e-14    -8.297876708660e-05
        423.33566304      -6.74991911e-16     1.778434576735e-15     4.446086441837e-15    -7.535940615288e-05
        423.74907678      -1.68651506e-15     9.247859799021e-15     1.547238081759e-14    -6.787886998004e-05
        424.16249051      -1.37066377e-15     1.511669390225e-14     1.173766820645e-14    -6.050117814283e-05
        424.57590424      -8.82750579e-16     8.536485968327e-15     1.333825932551e-14    -5.316861280166e-05
        424.98931798       7.97853472e-17    -6.935894849266e-15    -8.180799052980e-15    -4.583589807418e-05
        425.40273171      -1.62558735e-15     1.102629437576e-14     1.120413783343e-14    -3.847702485373e-05
        425.81614545      -5.67737759e-16     1.600591119061e-15    -4.979616814858e-15    -3.106627616277e-05
        426.22955918      -1.35412453e-15     1.458316352923e-14     1.440532007155e-14    -2.356388228526e-05
        426.64297291       6.22836354e-16    -1.191551166412e-14    -1.902924997106e-14    -1.593029726211e-05
        427.05638665      -1.71180353e-15     1.885140651339e-14     1.547238081759e-14    -8.158798744739e-06
        427.46980038      -7.36812814e-16     1.031492054506e-14     1.404963315621e-14    -2.920412385436e-07
        427.88321411      -7.29831686e-16     8.358642510654e-15    -1.778434576735e-16     7.598878226693e-06
        428.29662785      -1.34536548e-15     1.227119857947e-14     8.358642510654e-15     1.545768752923e-05
        428.71004158      -2.25181097e-17     1.600591119061e-15    -4.446086441837e-15     2.327165391968e-05
        429.12345531      -1.31131320e-15     1.120413783343e-14     1.049276400274e-14     3.106406332590e-05
        429.53686905      -3.44989577e-16     4.979616814858e-15     3.379025695796e-15     3.886375302298e-05
        429.95028278      -1.04333759e-15     1.084845091808e-14     1.031492054506e-14     4.668304238349e-05
        430.36369651      -8.31402061e-16     1.387178969853e-14     1.440532007155e-14     5.451996131801e-05
        430.77711025      -1.30575515e-15     1.547238081759e-14     1.333825932551e-14     6.237153556819e-05
        431.19052398      -2.28862583e-15     2.774357939706e-14     2.258611912453e-14     7.023479038786e-05
        431.60393771      -2.25745522e-16     5.157460272531e-15    -4.623929899511e-15     7.809066212818e-05
        432.01735145      -9.00775747e-16     1.831787614037e-14     7.113738306940e-15     8.589035697124e-05
        432.43076518      -1.64983329e-15     1.920709342874e-14     1.476100698690e-14     9.356522590416e-05
        432.84417891      -1.43503988e-15     1.814003268270e-14     1.902924997106e-14     1.010574579768e-04
        433.25759265      -1.44175782e-15     2.098552800547e-14     2.329749295523e-14     1.083457948491e-04
        433.67100638      -1.89798433e-15     2.809926631241e-14     2.809926631241e-14     1.154434990927e-04
        434.08442011       9.04175904e-16    -2.489808407429e-15    -8.180799052980e-15     1.223721002585e-04
        434.49783385      -9.09665828e-16     2.062984109012e-14     1.084845091808e-14     1.291364124681e-04
        434.91124758      -2.21920806e-15     3.218966583890e-14     3.147829200821e-14     1.357217410711e-04
        435.32466131      -1.70112487e-16     1.191551166412e-14     1.778434576735e-16     1.421095357174e-04
        435.73807505       2.50426666e-15    -2.151905837849e-14    -2.578730136266e-14     1.482899050007e-04
        436.15148878      -1.40252697e-15     2.116337146315e-14     1.582806773294e-14     1.542562122839e-04
        436.56490251      -2.81193326e-16     9.603546714368e-15     7.291581764613e-15     1.599889493212e-04
        436.97831625      -3.34341274e-15     3.663575228074e-14     3.218966583890e-14     1.654484476262e-04
        437.39172998      -8.34245854e-16     1.333825932551e-14     1.333825932551e-14     1.705862090600e-04
        437.80514371       9.35878873e-16    -1.102629437576e-14    -1.582806773294e-14     1.753650177659e-04
        438.21855745      -1.48503142e-16     8.180799052980e-15     1.600591119061e-15     1.797705405276e-04
        438.63197118      -9.31228100e-16     1.351610278319e-14     1.067060746041e-14     1.838088781229e-04
        439.04538492      -9.71231400e-16     1.618375464829e-14     1.155982474878e-14     1.875007576615e-04
        439.45879865       1.19606158e-15    -9.247859799021e-15    -1.902924997106e-14     1.908848485320e-04
        439.87221238      -9.67155644e-16     1.778434576735e-14     1.369394624086e-14     1.940283162315e-04
        440.28562612      -3.78202850e-16     6.758051391593e-15    -1.067060746041e-15     1.970290550139e-04
        440.69903985      -2.83385723e-15     3.965909106119e-14     3.485731770400e-14     1.999972411015e-04
        441.11245358       4.46965041e-16     4.979616814858e-15     1.778434576735e-16     2.030215135539e-04
        441.52586732      -6.64305267e-16     1.084845091808e-14     1.689512847898e-14     2.061392716458e-04
        441.93928105       7.27975447e-16    -7.825112137633e-15    -1.155982474878e-14     2.093274201132e-04
        442.35269478       1.78654488e-16    -1.956278034408e-15     1.956278034408e-15     2.125138848442e-04
        442.76610852       8.77674383e-16    -8.180799052980e-15    -1.262688549482e-14     2.155979131633e-04
        443.17952225      -3.15965971e-15     3.752496956911e-14     3.788065648445e-14     2.184688170102e-04
        443.59293598       1.47943103e-15    -1.280472895249e-14    -1.547238081759e-14     2.210225172708e-04
        444.00634972       2.57785435e-15    -2.169690183617e-14    -1.476100698690e-14     2.231797084017e-04
        444.41976345       1.11864359e-15    -7.647268679960e-15    -7.113738306940e-15     2.249038564486e-04
        444.83317718      -5.46110797e-16     1.084845091808e-14     9.425703256695e-15     2.262099794588e-04
        445.24659092      -1.37304449e-15     1.742865885200e-14     1.991846725943e-14     2.271568876901e-04
        445.66000465       1.17065404e-16     3.556869153470e-15     1.422747661388e-15     2.278261632807e-04
        446.07341838      -6.98829354e-16     9.781390172042e-15     3.556869153470e-15     2.282998090612e-04
        446.48683212      -1.36649458e-15     1.262688549482e-14     1.316041586784e-14     2.286462690085e-04
        446.90024585       1.05926316e-15    -6.402364476246e-15    -4.623929899511e-15     2.289145322842e-04
        447.31365958      -4.76328994e-17    -3.201182238123e-15    -3.379025695796e-15     2.291295123508e-04
        447.72707332      -5.23301814e-16     2.311964949755e-15     3.023338780449e-15     2.292852457835e-04
        448.14048705      -3.64819489e-17     1.600591119061e-15     7.647268679960e-15     2.293404463060e-04
        448.55390078      -1.12183479e-15     1.974062380176e-14     2.969985743147e-14     2.292234975608e-04
        448.96731452       5.04688871e-16    -4.090399526490e-15     4.623929899511e-15     2.288480640523e-04
        449.38072825      -7.81116027e-16     9.247859799021e-15     1.600591119061e-14     2.281331234879e-04
        449.79414198      -6.92260813e-16     1.084845091808e-14     9.603546714368e-15     2.270204073078e-04
        450.20755572      -8.19333096e-16     1.138198129110e-14     1.760650230968e-14     2.254874005076e-04
        450.62096945      -7.22969409e-16     1.138198129110e-14     1.262688549482e-14     2.235573171581e-04
        451.03438319       2.50987499e-15    -2.827710977008e-14    -2.560945790498e-14     2.213041221462e-04
        451.44779692       1.35187961e-15    -1.280472895249e-14    -1.209335512180e-14     2.188456643062e-04
        451.86121065       1.77035489e-15    -2.347533641290e-14    -1.333825932551e-14     2.163201412264e-04
        452.27462439      -9.35256655e-17     6.046677560899e-15     9.247859799021e-15     2.138516506201e-04
        452.68803812      -1.36550654e-16     4.801773357184e-15     6.935894849266e-15     2.115200377324e-04
        453.10145185       8.40192231e-16    -9.959233629715e-15    -7.113738306940e-16     2.093484208176e-04
        453.51486559      -1.69657226e-15     2.525377098964e-14     2.080768454780e-14     2.073095655544e-04
        453.92827932      -1.86711218e-15     2.027415417478e-14     2.027415417478e-14     2.053414336910e-04
        454.34169305      -2.56714812e-16    -1.778434576735e-16     8.180799052980e-15     2.033625478082e-04
        454.75510679      -1.48828999e-15     2.365317987057e-14     1.671728502131e-14     2.012862741776e-04
        455.16852052       2.18026578e-16    -1.422747661388e-15     7.113738306940e-15     1.990377979035e-04
        455.58193425       2.45605209e-15    -2.596514482033e-14    -2.685436210870e-14     1.965720548693e-04
        455.99534799      -1.45443627e-15     8.714329426001e-15     1.244904203714e-14     1.938824723810e-04
        456.40876172      -4.19495646e-16     7.113738306940e-15     9.781390172042e-15     1.909916459639e-04
        456.82217545       1.00469018e-15    -8.892172883674e-15    -8.714329426001e-15     1.879282335508e-04
        457.23558919      -2.20967015e-16     1.209335512180e-14     1.244904203714e-14     1.847067570805e-04
        457.64900292      -5.38232525e-16     3.556869153470e-15     2.134121492082e-15     1.813245062270e-04
        458.06241665       5.09497342e-16    -2.845495322776e-15    -2.667651865102e-15     1.777732896705e-04
        458.47583039      -8.95289068e-16     1.493885044457e-14     1.084845091808e-14     1.740500396167e-04
        458.88924412       2.12388639e-16    -7.113738306940e-16    -4.090399526490e-15     1.701539797707e-04
        459.30265785       9.78245535e-16    -3.734712611143e-15    -3.556869153470e-16     1.660752723554e-04
        459.71607159       5.40284165e-16    -8.180799052980e-15    -1.280472895249e-14     1.617915872372e-04
        460.12948532       3.56006538e-16    -5.157460272531e-15    -9.247859799021e-15     1.572814617846e-04
        460.54289905       7.36865814e-16     3.023338780449e-15    -1.244904203714e-15     1.525444287701e-04
        460.95631279      -7.77100816e-16     3.734712611143e-15     8.358642510654e-15     1.476087421150e-04
        461.36972652       4.78623098e-16    -2.489808407429e-15    -5.157460272531e-15     1.425190139182e-04
        461.78314025      -1.81316804e-15     1.867356305572e-14     1.653944156363e-14     1.373160918581e-04
        462.19655399       1.21923119e-15    -1.013707708739e-14    -6.580207933919e-15     1.320278507945e-04
        462.60996772       2.66956571e-16    -5.690990645552e-15     7.113738306940e-16     1.266750015814e-04
        463.02338145       1.06961229e-15    -1.280472895249e-14    -4.446086441837e-15     1.212771961337e-04
        463.43679519      -1.25698032e-15     1.511669390225e-14     1.902924997106e-14     1.158440717455e-04
        463.85020892       1.31167923e-15    -1.387178969853e-14    -1.031492054506e-14     1.103557394373e-04
        464.26362266       5.19058551e-16    -5.868834103225e-15     6.402364476246e-15     1.047556342316e-04
        464.67703639      -1.40888024e-15     1.778434576735e-14     1.867356305572e-14     9.897295030678e-05
        465.09045012      -4.85921410e-16     2.845495322776e-15     3.023338780449e-15     9.296483710034e-05
        465.50386386      -1.17986653e-15     1.031492054506e-14     8.180799052980e-15     8.674727629612e-05
        465.91727759      -4.66673566e-16     3.912556068817e-15     5.335303730205e-16     8.039111994252e-05
        466.33069132       4.41650967e-16    -8.002955595307e-15     2.311964949755e-15     7.398953900866e-05
        466.74410506       1.47962773e-15    -1.885140651339e-14    -1.422747661388e-14     6.762496844235e-05
        467.15751879      -2.38823899e-16     1.778434576735e-15     6.580207933919e-15     6.135604562189e-05
        467.57093252       2.63495425e-16     1.778434576735e-16    -0.000000000000e+00     5.521849756324e-05
        467.98434626      -1.09525059e-15     8.002955595307e-15     1.671728502131e-14     4.921928013024e-05
        468.39775999       1.91990893e-16    -5.513147187878e-15     5.335303730205e-16     4.331724219457e-05
        468.81117372      -1.01246651e-15     8.180799052980e-15     1.049276400274e-14     3.740955930744e-05
        469.22458746      -7.69094505e-17    -2.667651865102e-15    -3.379025695796e-15     3.134926825770e-05
        469.63800119       1.20203427e-15    -1.209335512180e-14    -1.280472895249e-14     2.499454623748e-05
        470.05141492      -2.34493948e-15     2.916632705845e-14     2.240827566686e-14     1.825904096491e-05
        470.46482866      -1.58379633e-15     1.440532007155e-14     2.240827566686e-14     1.112866145884e-05
        470.87824239      -4.59814296e-16     1.778434576735e-15     9.603546714368e-15     3.640101334792e-06
        471.29165612      -4.58076998e-16     6.580207933919e-15     2.845495322776e-15    -4.150034286107e-06
        471.70506986      -9.94384597e-16     6.402364476246e-15     8.002955595307e-15    -1.217423944504e-05
        472.11848359      -1.09085240e-15     7.291581764613e-15     3.556869153470e-15    -2.034067116244e-05
        472.53189732      -1.48952812e-16     3.556869153470e-16     3.912556068817e-15    -2.852638839129e-05
        472.94531106      -1.04058199e-15     6.580207933919e-15     3.379025695796e-15    -3.660189762901e-05
        473.35872479       9.88527874e-16    -1.244904203714e-14    -1.155982474878e-14    -4.447712723883e-05
        473.77213852       6.71471598e-16    -8.180799052980e-15     5.335303730205e-16    -5.213215196337e-05
        474.18555226       1.28934612e-15    -2.294180603988e-14    -2.347533641290e-14    -5.960709687118e-05
        474.59896599      -1.55045093e-15     1.404963315621e-14     2.027415417478e-14    -6.696374413213e-05
        475.01237972      -1.37608678e-15     1.298257241016e-14     2.098552800547e-14    -7.425564932511e-05
        475.42579346      -1.57441187e-15     1.262688549482e-14     1.920709342874e-14    -8.152799806920e-05
        475.83920719      -8.92592207e-16     8.180799052980e-15     9.425703256695e-15    -8.883088349859e-05
        476.25262093      -2.10298082e-15     1.760650230968e-14     1.049276400274e-14    -9.621284065317e-05
        476.66603466       1.08175151e-15    -2.045199763245e-14    -2.738789248172e-14    -1.036855285571e-04
        477.07944839       8.74532074e-16    -1.440532007155e-14    -1.636159810596e-14    -1.111895629127e-04
        477.49286213       9.63406790e-16    -2.062984109012e-14    -2.045199763245e-14    -1.186010884931e-04
        477.90627586      -3.46895224e-16    -3.379025695796e-15    -1.778434576735e-16    -1.257846354377e-04
        478.31968959       1.90741095e-16    -9.070016341348e-15    -2.845495322776e-15    -1.326537229799e-04
        478.73310333       5.45892672e-16    -1.262688549482e-14    -2.311964949755e-15    -1.391928536042e-04
        479.14651706      -4.00483214e-17    -6.402364476246e-15    -9.603546714368e-15    -1.454319361196e-04
        479.55993079       1.45052212e-15    -1.867356305572e-14    -1.493885044457e-14    -1.514078806232e-04
        479.97334453      -9.70412385e-16     4.801773357184e-15     5.868834103225e-15    -1.571528156999e-04
        480.38675826       5.80095837e-16    -1.618375464829e-14    -1.120413783343e-14    -1.627112579626e-04
        480.80017199       1.40822886e-15    -1.600591119061e-14    -1.404963315621e-14    -1.681521709559e-04
        481.21358573      -4.54668900e-16     2.311964949755e-15    -3.912556068817e-15    -1.735472716733e-04
        481.62699946      -1.55175021e-15     8.180799052980e-15     8.536485968327e-15    -1.789282356115e-04
        482.04041319      -1.13050825e-15     6.935894849266e-15     5.335303730205e-16    -1.842657108804e-04
        482.45382693       1.13886534e-15    -1.636159810596e-14    -1.565022427527e-14    -1.894962227769e-04
        482.86724066       5.59159610e-16    -1.120413783343e-14    -9.959233629715e-15    -1.945748275033e-04
        483.28065439       2.07963354e-15    -1.760650230968e-14    -2.721004902404e-14    -1.995035088561e-04
        483.69406813       6.83577883e-16    -1.191551166412e-14    -8.892172883674e-15    -2.043093320187e-04
        484.10748186      -1.08458392e-15     7.113738306940e-16     2.134121492082e-15    -2.089980628893e-04
        484.52089559      -7.05057133e-16     7.113738306940e-16    -3.734712611143e-15    -2.135333583838e-04
        484.93430933       4.79643676e-16    -1.191551166412e-14    -1.618375464829e-14    -2.178624018472e-04
        485.34772306       1.50275284e-16    -5.513147187878e-15    -5.157460272531e-15    -2.219575116080e-04
        485.76113679      -2.86599361e-15     3.130044855053e-14     2.774357939706e-14    -2.258255792519e-04
        486.17455053       3.58670691e-16    -7.825112137633e-15    -7.825112137633e-15    -2.294726718152e-04
        486.58796426      -2.64749533e-15     2.294180603988e-14     2.098552800547e-14    -2.328612940793e-04
        487.00137799       3.48380680e-16    -3.912556068817e-15    -6.758051391593e-15    -2.359077906982e-04
        487.41479173      -4.16745154e-16     3.201182238123e-15     2.845495322776e-15    -2.385258093506e-04
        487.82820546       2.17991509e-16    -6.580207933919e-15     1.778434576735e-16    -2.406735950547e-04
        488.24161919      -2.77576213e-17    -6.224521018572e-15    -1.387178969853e-14    -2.423604859755e-04
        488.65503293      -2.04776573e-15     1.814003268270e-14     1.618375464829e-14    -2.436136561456e-04
        489.06844666       1.85755601e-15    -2.187474529384e-14    -2.632083173568e-14    -2.444492378119e-04
        489.48186040       2.71950491e-16    -3.556869153470e-15    -1.333825932551e-14    -2.448843314931e-04
        489.89527413      -1.09421025e-15     1.244904203714e-14     1.351610278319e-14    -2.449759395054e-04
        490.30868786      -1.04117316e-15     6.935894849266e-15     9.425703256695e-15    -2.448357341865e-04
        490.72210160      -1.67077708e-15     1.120413783343e-14     1.102629437576e-14    -2.445890019115e-04
        491.13551533      -2.15449919e-15     2.045199763245e-14     1.458316352923e-14    -2.443039197677e-04
        491.54892906       9.94109912e-16    -1.209335512180e-14    -1.582806773294e-14    -2.439522176211e-04
        491.96234280       1.71073769e-15    -1.316041586784e-14    -1.102629437576e-14    -2.434357596826e-04
        492.37575653      -2.46545143e-15     2.916632705845e-14     2.276396258221e-14    -2.426522519235e-04
        492.78917026      -1.21836408e-15     1.333825932551e-14     9.070016341348e-15    -2.415408885676e-04
        493.20258400      -1.43918582e-15     1.333825932551e-14     1.369394624086e-14    -2.400777272104e-04
        493.61599773      -1.18671431e-15     1.458316352923e-14     1.440532007155e-14    -2.382473315876e-04
        494.02941146       4.98005442e-16    -7.647268679960e-15    -1.191551166412e-14    -2.360391467301e-04
        494.44282520       1.27471492e-18     1.422747661388e-15     5.335303730205e-16    -2.334811373475e-04
        494.85623893       1.96141464e-15    -1.778434576735e-14    -2.311964949755e-14    -2.306710925828e-04
        495.26965266      -2.24275239e-15     2.916632705845e-14     2.792142285474e-14    -2.277580050332e-04
        495.68306640      -2.37408205e-15     2.809926631241e-14     2.845495322776e-14    -2.248739983724e-04
        496.09648013       1.03259621e-15    -9.247859799021e-15    -1.333825932551e-14    -2.220705692909e-04
        496.50989386      -1.49575403e-15     1.885140651339e-14     1.458316352923e-14    -2.193127355473e-04
        496.92330760      -1.36890441e-15     1.707297193665e-14     1.120413783343e-14    -2.165290557589e-04
        497.33672133       2.03067235e-16     3.556869153470e-16    -5.868834103225e-15    -2.136625919483e-04
        497.75013506       6.97629318e-16    -5.690990645552e-15    -6.402364476246e-15    -2.106736610424e-04
        498.16354880      -1.38424473e-15     1.920709342874e-14     2.240827566686e-14    -2.075026153738e-04
        498.57696253      -6.58645085e-16     1.458316352923e-14     1.369394624086e-14    -2.040471781453e-04
        498.99037626      -1.63856793e-15     2.098552800547e-14     2.062984109012e-14    -2.001935577269e-04
        499.40379000      -1.87544044e-15     2.223043220919e-14     2.009631071710e-14    -1.958803791649e-04
        499.81720373      -1.09832074e-15     1.742865885200e-14     1.796218922502e-14    -1.911352067993e-04
        500.23061746      -3.92823134e-16     1.120413783343e-14     1.582806773294e-14    -1.860483694200e-04
        500.64403120       1.96389833e-16     1.067060746041e-15    -4.268242984164e-15    -1.807114223762e-04
        501.05744493      -5.73110449e-16     8.002955595307e-15     1.049276400274e-14    -1.751804108042e-04
        501.47085867       1.82967544e-16     7.113738306940e-16    -0.000000000000e+00    -1.694922813355e-04
        501.88427240       5.02934129e-16    -9.425703256695e-15    -1.031492054506e-14    -1.637021441277e-04
        502.29768613       1.14681609e-15    -3.201182238123e-15    -8.358642510654e-15    -1.578868231437e-04
        502.71109987      -6.97098594e-16     1.280472895249e-14     1.529453735992e-14    -1.521009954568e-04
        503.12451360      -5.13344171e-16     6.580207933919e-15    -1.778434576735e-16    -1.463309156658e-04
        503.53792733      -2.19046638e-15     3.165613546588e-14     3.112260509286e-14    -1.405012067552e-04
        503.95134107      -1.04922593e-15     1.547238081759e-14     1.849571959804e-14    -1.345383668970e-04
        504.36475480      -3.02441750e-16    -3.556869153470e-16    -8.180799052980e-15    -1.284348480930e-04
        504.77816853       5.72269296e-16     3.556869153470e-16     8.892172883674e-16    -1.222543477553e-04
        505.19158227      -1.34686804e-15     1.938493688641e-14     1.796218922502e-14    -1.160769324133e-04
        505.60499600       2.98000802e-16     3.379025695796e-15    -5.335303730205e-16    -1.099409323048e-04
        506.01840973      -8.17188567e-16     5.335303730205e-15     3.912556068817e-15    -1.038362592788e-04
        506.43182347       8.36174129e-17     7.825112137633e-15     3.912556068817e-15    -9.774537249764e-05
        506.84523720      -2.12074036e-15     3.005554434682e-14     3.414594387331e-14    -9.167791669927e-05
        507.25865093       6.71545239e-16    -1.956278034408e-15     7.113738306940e-16    -8.565702986902e-05
        507.67206467       3.05776486e-16    -1.956278034408e-15     1.778434576735e-15    -7.967444501000e-05
        508.08547840       1.44197714e-15    -1.333825932551e-14    -9.425703256695e-15    -7.367093376045e-05
        508.49889213      -1.39963050e-15     2.258611912453e-14     1.902924997106e-14    -6.757342805382e-05
        508.91230587      -4.81322256e-18     4.979616814858e-15     1.102629437576e-14    -6.135709316362e-05
        509.32571960      -2.48368379e-16     4.268242984164e-15     1.778434576735e-16    -5.506920789595e-05
        509.73913333      -8.58515828e-16     1.814003268270e-14     1.778434576735e-14    -4.878800845311e-05
        510.15254707      -6.96164992e-16     1.636159810596e-14     1.369394624086e-14    -4.255610834611e-05
        510.56596080      -1.88580041e-15     2.045199763245e-14     1.725081539433e-14    -3.635364590123e-05
        510.97937453      -8.22704006e-17     3.556869153470e-16     8.892172883674e-16    -3.013337032890e-05
        511.39278827      -6.02572355e-16     1.138198129110e-14     1.582806773294e-14    -2.387457260265e-05
        511.80620200      -3.10983849e-16     1.476100698690e-14     1.707297193665e-14    -1.759514578301e-05
        512.21961573      -8.88942549e-16     1.422747661388e-14     1.387178969853e-14    -1.130935129399e-05
        512.63302947       1.06246357e-15    -3.201182238123e-15    -5.335303730205e-15    -4.980036751306e-06
        513.04644320      -6.35731307e-18    -1.778434576735e-15     3.734712611143e-15     1.478409867793e-06
        513.45985693       1.42537639e-15    -1.831787614037e-14    -2.027415417478e-14     8.143979841427e-06
        513.87327067      -5.07306024e-16     1.209335512180e-14     1.689512847898e-14     1.503189272667e-05
        514.28668440       7.65786202e-16    -7.825112137633e-15    -3.556869153470e-15     2.209232003659e-05
        514.70009814      -3.99975787e-16     4.979616814858e-15     2.311964949755e-15     2.925547707897e-05
        515.11351187      -3.41378482e-16     9.781390172042e-15     8.714329426001e-15     3.646931119141e-05
        515.52692560       9.53149731e-16    -3.201182238123e-15     3.023338780449e-15     4.368795401845e-05
        515.94033934      -4.01331609e-16     7.113738306940e-15     7.113738306940e-15     5.082946747516e-05
        516.35375307      -3.25183104e-16     6.224521018572e-15     1.493885044457e-14     5.776177742537e-05
        516.76716680      -4.31760860e-16     6.935894849266e-15     1.600591119061e-15     6.434992205464e-05
        517.18058054       1.06606498e-15    -4.446086441837e-15    -4.801773357184e-15     7.053198350514e-05
        517.59399427       5.55400645e-16    -3.023338780449e-15    -1.422747661388e-15     7.635598962060e-05
        518.00740800       3.32054722e-16     7.825112137633e-15     1.031492054506e-14     8.194435459982e-05
        518.42082174       6.15387028e-16    -9.603546714368e-15    -3.734712611143e-15     8.742072017416e-05
        518.83423547      -3.77571506e-16     6.046677560899e-15     5.157460272531e-15     9.286496143721e-05
        519.24764920       1.79785796e-15    -1.920709342874e-14    -1.440532007155e-14     9.832497285557e-05
        519.66106294      -4.30993404e-16     9.781390172042e-15     9.070016341348e-15     1.038509714443e-04
        520.07447667       1.54053871e-16     6.046677560899e-15     1.138198129110e-14     1.094979314867e-04
        520.48789040       9.96251883e-16    -9.247859799021e-15    -7.469425222286e-15     1.152845653427e-04
        520.90130414      -1.51794614e-15     2.347533641290e-14     2.169690183617e-14     1.211537274011e-04
        521.31471787      -1.37075606e-15     1.689512847898e-14     2.009631071710e-14     1.269853399937e-04
        521.72813160      -1.72910818e-15     1.956278034408e-14     2.258611912453e-14     1.326606877971e-04
        522.14154534      -1.14502542e-15     1.529453735992e-14     1.351610278319e-14     1.381227251442e-04
        522.55495907       2.22539652e-15    -2.223043220919e-14    -2.667651865102e-14     1.433802928382e-04
        522.96837280      -6.54333273e-16     1.280472895249e-14     1.031492054506e-14     1.484620413999e-04
        523.38178654       4.24462781e-16    -1.956278034408e-15    -3.912556068817e-15     1.533762195212e-04
        523.79520027      -1.11830214e-15     1.760650230968e-14     1.742865885200e-14     1.581212760008e-04
        524.20861400      -4.63136921e-16     1.582806773294e-14     6.224521018572e-15     1.627322203478e-04
        524.62202774       1.36565823e-15    -6.580207933919e-15    -5.157460272531e-15     1.673045155373e-04
        525.03544147      -1.69346385e-15     1.920709342874e-14     1.867356305572e-14     1.719581097590e-04
        525.44885520      -2.88936858e-16     2.667651865102e-15     2.845495322776e-15     1.767668382704e-04
        525.86226894       1.02913828e-16    -2.134121492082e-15     2.311964949755e-15     1.817156207272e-04
